ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
754176,26-39,female,majority,10-19y,high school,middle class,0.603781769,1,before 2015,1,1,10238,15000,sedan,1,0,1
17198,26-39,male,majority,0-9y,high school,upper class,0.492318609,1,before 2015,1,1,10238,10000,sedan,0,0,0
53312,40-64,female,majority,20-29y,university,upper class,0.62189434,1,after 2015,1,1,10238,,sedan,5,1,1
392570,26-39,male,majority,10-19y,none,working class,0.374637869,1,before 2015,0,0,10238,15000,sedan,2,1,2
752366,26-39,male,majority,10-19y,high school,middle class,0.427270928,0,after 2015,1,1,10238,,sedan,1,0,0
555274,16-25,female,majority,0-9y,none,poverty,0.15297216,1,before 2015,1,0,10238,10000,sedan,0,0,0
922468,26-39,female,majority,10-19y,none,working class,0.42174965,1,before 2015,0,0,92101,,sedan,1,0,0
543431,40-64,male,majority,0-9y,university,upper class,0.489722984,1,after 2015,1,1,10238,12000,sedan,0,0,0
816701,16-25,male,majority,0-9y,high school,working class,,1,before 2015,0,1,32765,7000,sedan,0,0,0
77676,40-64,female,majority,10-19y,none,middle class,0.560811266,1,before 2015,0,1,10238,14000,sedan,0,0,1
4199,40-64,female,majority,20-29y,university,middle class,0.503983295,1,before 2015,0,1,92101,16000,sedan,2,0,2
504565,16-25,male,majority,0-9y,university,poverty,0.368082621,0,before 2015,0,0,10238,15000,sports car,0,0,0
930350,65+,male,majority,30y+,university,upper class,0.583871535,1,before 2015,1,1,10238,12000,sedan,3,0,4
193785,26-39,female,majority,0-9y,high school,upper class,0.422579103,1,before 2015,1,1,10238,,sedan,0,0,0
380681,16-25,male,majority,0-9y,university,middle class,0.714495895,1,after 2015,0,0,10238,14000,sedan,0,0,0
650949,40-64,female,majority,20-29y,none,middle class,0.603331247,0,before 2015,1,1,92101,,sedan,0,1,1
89171,26-39,female,majority,0-9y,none,poverty,0.569645548,1,before 2015,0,1,10238,12000,sedan,0,0,0
153516,26-39,female,majority,0-9y,high school,middle class,0.41337853,1,before 2015,1,1,10238,,sedan,0,0,0
655609,16-25,female,majority,0-9y,university,poverty,0.354928897,0,before 2015,0,0,32765,12000,sedan,0,0,0
285118,40-64,male,majority,20-29y,none,working class,0.581589095,1,before 2015,0,0,10238,18000,sedan,1,1,3
957571,16-25,female,majority,0-9y,high school,middle class,0.649297877,1,before 2015,1,1,10238,11000,sedan,0,0,0
527444,26-39,male,majority,0-9y,university,upper class,0.688831803,1,after 2015,1,1,32765,13000,sedan,0,0,0
291974,65+,female,majority,30y+,university,middle class,0.423147487,0,after 2015,1,1,32765,10000,sedan,7,1,1
757656,40-64,male,minority,0-9y,university,middle class,0.523811294,1,before 2015,1,1,92101,10000,sedan,0,0,0
474539,65+,female,majority,30y+,university,upper class,0.746942518,0,before 2015,1,0,10238,10000,sedan,3,0,0
39393,40-64,male,majority,10-19y,high school,middle class,0.384844719,1,before 2015,1,1,32765,12000,sedan,2,0,0
482487,40-64,female,majority,10-19y,none,poverty,,0,before 2015,1,1,32765,5000,sedan,2,0,0
448500,40-64,male,majority,20-29y,university,upper class,0.599289234,1,after 2015,1,1,10238,14000,sedan,0,1,5
168210,40-64,male,majority,20-29y,none,poverty,0.246749128,0,before 2015,1,1,10238,13000,sedan,3,0,2
293414,65+,female,majority,30y+,university,upper class,0.486934889,1,before 2015,0,1,32765,12000,sedan,3,1,0
987686,65+,male,majority,30y+,university,upper class,0.697036493,1,after 2015,1,1,10238,11000,sedan,5,0,5
90377,40-64,male,majority,20-29y,university,middle class,0.564056876,1,before 2015,0,1,10238,10000,sedan,4,0,1
961510,40-64,female,minority,0-9y,high school,upper class,0.668684561,1,before 2015,1,1,32765,8000,sedan,0,0,0
282832,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,1,32765,7000,sedan,0,0,0
940764,65+,female,majority,30y+,high school,upper class,0.790956265,1,before 2015,0,1,10238,13000,sedan,2,0,1
484012,16-25,male,majority,0-9y,high school,poverty,0.247411045,0,before 2015,0,0,10238,11000,sedan,0,0,0
543794,26-39,female,majority,0-9y,none,middle class,0.672386515,1,before 2015,0,1,92101,15000,sedan,0,0,0
537546,65+,male,majority,0-9y,university,upper class,,1,after 2015,1,1,10238,13000,sedan,0,0,0
975005,16-25,female,majority,0-9y,high school,middle class,0.335283136,1,before 2015,0,0,10238,14000,sedan,0,0,0
810066,40-64,female,majority,20-29y,high school,middle class,0.567255307,1,before 2015,1,1,32765,9000,sedan,1,1,0
875302,26-39,male,majority,10-19y,university,middle class,0.528155082,1,after 2015,1,1,10238,8000,sedan,1,0,0
471505,65+,female,majority,30y+,high school,middle class,0.618378258,0,before 2015,1,1,10238,11000,sedan,4,0,2
211286,40-64,female,majority,20-29y,none,middle class,0.538410531,0,before 2015,1,1,10238,,sedan,0,0,5
596870,65+,male,majority,20-29y,high school,upper class,0.609314635,1,before 2015,1,1,32765,4000,sedan,5,1,3
256936,65+,male,minority,30y+,none,upper class,0.665278962,0,after 2015,0,1,10238,15000,sedan,3,1,7
708087,16-25,male,majority,0-9y,none,working class,0.55715025,0,before 2015,0,1,10238,12000,sedan,0,0,0
297877,65+,female,majority,20-29y,high school,upper class,0.595232591,1,after 2015,0,1,92101,11000,sedan,0,0,1
362618,40-64,male,majority,20-29y,high school,upper class,0.706517819,1,before 2015,1,1,10238,11000,sedan,4,1,7
742122,40-64,male,majority,10-19y,university,upper class,0.522499419,1,after 2015,0,0,32765,16000,sedan,0,0,0
67899,65+,male,majority,30y+,high school,upper class,,1,after 2015,1,1,10238,7000,sedan,5,0,11
466641,26-39,female,majority,10-19y,high school,middle class,0.588707992,1,before 2015,0,1,10238,16000,sports car,1,0,1
913740,16-25,female,majority,0-9y,none,poverty,0.306150969,0,after 2015,0,0,10238,15000,sedan,0,0,0
810638,65+,male,majority,20-29y,high school,upper class,0.600835767,1,after 2015,0,1,10238,7000,sedan,2,1,0
156883,65+,male,majority,10-19y,high school,upper class,0.633403474,1,after 2015,1,1,10238,9000,sedan,1,1,2
936051,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,,sedan,0,0,0
920995,26-39,male,majority,10-19y,high school,working class,0.416325599,0,before 2015,0,1,32765,12000,sedan,2,0,0
918219,40-64,female,majority,0-9y,university,upper class,0.676010263,1,before 2015,1,1,32765,8000,sedan,0,0,0
403373,40-64,male,majority,20-29y,high school,working class,0.272705269,1,before 2015,1,1,10238,10000,sedan,4,1,3
688045,65+,female,majority,30y+,university,upper class,0.662621055,1,after 2015,1,1,10238,11000,sedan,1,0,1
205298,40-64,male,majority,20-29y,university,working class,0.440183339,1,after 2015,1,1,10238,12000,sports car,0,0,5
902646,26-39,female,majority,10-19y,high school,working class,0.524141082,0,after 2015,1,1,10238,12000,sedan,2,0,1
634221,40-64,female,majority,10-19y,university,middle class,0.44131402,0,before 2015,1,1,10238,10000,sports car,3,0,0
638975,40-64,male,minority,10-19y,high school,upper class,0.682057543,1,before 2015,1,1,10238,10000,sedan,0,0,1
33022,40-64,male,majority,20-29y,university,upper class,0.697462013,1,after 2015,0,1,92101,13000,sedan,0,1,5
410028,40-64,female,majority,20-29y,none,middle class,0.651457245,1,after 2015,1,1,32765,8000,sedan,6,0,3
245794,65+,male,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,,sedan,1,0,2
932163,65+,female,majority,30y+,high school,upper class,0.60637357,1,before 2015,1,1,10238,7000,sedan,5,1,5
740024,26-39,male,majority,0-9y,high school,working class,0.331688911,0,before 2015,0,0,10238,16000,sedan,0,0,0
356763,65+,female,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,,sports car,0,0,2
210356,16-25,female,majority,0-9y,high school,poverty,0.309330604,1,before 2015,0,1,32765,6000,sedan,0,0,0
272565,26-39,female,majority,10-19y,university,middle class,,1,before 2015,1,1,10238,12000,sports car,0,0,1
928462,65+,male,majority,30y+,university,upper class,0.63709547,1,before 2015,0,1,10238,12000,sedan,9,1,5
76372,40-64,female,majority,10-19y,high school,working class,0.4149098,0,before 2015,0,1,10238,10000,sedan,1,0,2
669005,40-64,male,majority,0-9y,high school,working class,0.437416835,0,before 2015,0,0,10238,,sedan,0,0,0
555049,26-39,female,majority,0-9y,high school,upper class,0.531734091,1,before 2015,1,1,10238,14000,sedan,0,0,0
508146,26-39,male,majority,10-19y,none,poverty,0.4645345,0,before 2015,0,1,10238,,sedan,1,1,0
497652,40-64,male,majority,20-29y,university,upper class,0.5626535,1,before 2015,1,1,92101,8000,sedan,4,0,0
317313,65+,male,majority,10-19y,university,upper class,0.614690389,0,after 2015,0,1,10238,,sedan,4,0,1
899312,16-25,female,majority,0-9y,none,poverty,0.286204407,0,before 2015,0,0,10238,16000,sedan,0,0,0
950731,40-64,male,majority,0-9y,university,upper class,0.587281426,1,before 2015,1,1,10238,11000,sedan,0,0,0
236351,65+,female,majority,20-29y,university,upper class,0.502403781,1,after 2015,0,1,10238,16000,sedan,0,0,1
32500,26-39,male,majority,10-19y,university,upper class,0.502944292,1,before 2015,1,1,92101,13000,sedan,0,1,0
808629,65+,female,majority,0-9y,none,working class,0.392214152,1,before 2015,0,1,10238,12000,sedan,0,0,0
113663,16-25,female,majority,0-9y,high school,working class,,1,before 2015,0,1,10238,14000,sedan,0,0,0
838435,65+,male,majority,30y+,high school,working class,0.376076857,1,before 2015,1,1,32765,10000,sedan,7,1,2
867141,16-25,male,majority,0-9y,university,middle class,0.467100601,1,before 2015,0,1,10238,,sedan,0,0,0
532912,40-64,female,majority,20-29y,none,middle class,0.794243398,1,after 2015,1,1,10238,11000,sedan,1,1,1
542130,65+,male,majority,30y+,university,upper class,0.605275303,1,before 2015,1,1,10238,12000,sedan,2,2,3
450129,40-64,male,majority,20-29y,high school,working class,0.41413377,0,before 2015,1,1,10238,7000,sedan,5,1,1
449093,16-25,male,majority,0-9y,university,middle class,,1,before 2015,0,0,10238,12000,sedan,0,0,0
695062,40-64,male,majority,20-29y,high school,middle class,0.487458198,1,before 2015,0,1,92101,12000,sedan,2,1,1
288263,40-64,male,majority,10-19y,university,upper class,0.639866274,1,before 2015,1,1,10238,8000,sedan,2,0,3
170323,65+,male,majority,10-19y,university,upper class,,0,before 2015,1,1,10238,10000,sedan,2,1,1
48803,16-25,female,majority,0-9y,none,poverty,0.254907683,1,before 2015,0,0,10238,12000,sedan,0,0,0
995592,26-39,male,majority,10-19y,high school,working class,0.349544663,1,before 2015,0,0,10238,14000,sedan,2,0,2
660862,26-39,female,minority,10-19y,university,working class,0.503234621,0,after 2015,1,1,10238,10000,sedan,1,0,1
449821,26-39,male,majority,10-19y,high school,middle class,0.589882191,0,before 2015,0,0,10238,17000,sedan,3,0,1
56322,65+,male,majority,0-9y,high school,upper class,0.716444786,1,before 2015,1,1,10238,11000,sedan,0,0,0
616720,65+,female,majority,20-29y,university,upper class,0.71223955,1,after 2015,1,1,10238,16000,sedan,0,0,1
261156,65+,female,majority,0-9y,high school,upper class,0.660566425,1,after 2015,0,1,10238,14000,sedan,0,0,0
571957,65+,female,majority,0-9y,none,upper class,0.757566343,1,after 2015,1,1,10238,,sedan,0,0,0
443277,40-64,female,majority,20-29y,none,working class,0.311110241,1,before 2015,0,0,10238,13000,sports car,0,1,2
303181,26-39,female,majority,10-19y,university,middle class,,1,before 2015,1,0,10238,13000,sedan,0,0,1
723400,65+,female,majority,30y+,none,middle class,0.539105777,1,after 2015,1,1,10238,12000,sedan,2,2,1
604099,65+,female,majority,30y+,high school,upper class,0.586631485,1,before 2015,0,1,10238,11000,sports car,3,0,6
765690,65+,female,majority,0-9y,university,upper class,0.565745349,1,before 2015,1,1,10238,11000,sedan,0,0,0
26485,65+,male,majority,30y+,university,upper class,0.609898047,1,before 2015,1,1,32765,,sedan,12,0,5
128270,26-39,female,majority,10-19y,none,poverty,0.249210096,0,before 2015,0,1,92101,13000,sedan,0,0,0
753061,16-25,female,minority,0-9y,none,poverty,0.264519436,1,before 2015,0,0,10238,12000,sedan,0,0,0
826642,26-39,male,majority,0-9y,university,middle class,0.443195172,0,before 2015,0,0,10238,15000,sedan,0,0,0
920132,40-64,female,majority,0-9y,university,upper class,0.613990418,1,after 2015,0,1,10238,12000,sedan,0,0,0
664407,40-64,male,majority,10-19y,high school,working class,0.69049858,0,before 2015,1,1,32765,10000,sedan,2,0,1
555224,40-64,female,majority,20-29y,university,upper class,0.551973804,1,before 2015,1,1,32765,10000,sedan,5,2,0
257691,65+,male,majority,30y+,high school,upper class,0.515077928,1,after 2015,1,1,10238,11000,sedan,3,1,5
230575,40-64,male,majority,10-19y,university,middle class,0.559987064,1,before 2015,1,1,10238,8000,sedan,1,1,0
501841,26-39,male,majority,10-19y,university,upper class,0.625319356,1,before 2015,0,0,10238,15000,sedan,0,0,3
825504,40-64,male,majority,0-9y,university,upper class,0.623313822,1,after 2015,0,0,92101,17000,sports car,0,0,0
970288,16-25,female,majority,0-9y,high school,poverty,0.448643577,0,after 2015,0,1,32765,,sedan,0,0,0
758277,16-25,male,majority,0-9y,high school,upper class,0.506647875,1,before 2015,0,1,10238,17000,sedan,0,0,0
27119,65+,male,majority,0-9y,university,upper class,0.565906795,1,before 2015,1,1,10238,9000,sedan,0,0,0
980778,16-25,female,majority,0-9y,none,poverty,0.539322422,1,before 2015,0,0,10238,15000,sedan,0,0,0
381,65+,female,majority,30y+,high school,upper class,0.652066551,1,after 2015,0,1,10238,15000,sedan,3,0,0
122326,16-25,male,majority,0-9y,none,poverty,0.310568789,1,before 2015,1,0,10238,17000,sedan,0,0,0
546494,40-64,female,majority,20-29y,high school,middle class,,0,before 2015,1,1,10238,14000,sedan,0,0,0
434285,16-25,female,minority,0-9y,high school,poverty,0.43400244,0,before 2015,0,0,10238,12000,sedan,0,0,0
612545,26-39,male,majority,0-9y,university,upper class,0.440195479,1,before 2015,1,1,10238,11000,sedan,0,0,0
348325,16-25,female,majority,0-9y,high school,middle class,0.548969509,1,after 2015,0,1,21217,11000,sedan,0,0,0
608974,40-64,female,minority,20-29y,high school,working class,0.572845133,1,before 2015,1,0,10238,14000,sports car,0,1,1
848442,65+,male,majority,0-9y,university,upper class,0.730865536,0,after 2015,1,1,32765,9000,sedan,0,0,0
718343,40-64,male,minority,20-29y,university,upper class,0.750819587,0,before 2015,0,1,32765,4000,sedan,5,1,6
529364,26-39,male,majority,10-19y,none,poverty,0.227648088,1,before 2015,0,1,32765,12000,sedan,3,0,0
180078,65+,male,minority,10-19y,none,upper class,0.680801232,1,before 2015,0,1,10238,9000,sedan,2,1,2
674553,26-39,male,majority,0-9y,high school,upper class,0.49966026,1,after 2015,1,1,10238,7000,sedan,0,0,0
960110,65+,female,minority,0-9y,high school,upper class,,1,after 2015,1,1,32765,7000,sedan,0,0,0
263926,26-39,male,majority,0-9y,high school,upper class,0.446943528,1,before 2015,1,0,10238,11000,sedan,0,0,0
104366,26-39,male,majority,10-19y,high school,middle class,0.6078037,1,after 2015,0,1,10238,12000,sedan,0,1,1
810823,40-64,male,majority,20-29y,university,upper class,0.605153227,1,before 2015,1,0,32765,,sedan,4,0,2
748101,26-39,female,majority,10-19y,high school,poverty,0.316369439,0,before 2015,0,0,10238,15000,sedan,0,0,1
769972,65+,male,majority,30y+,high school,upper class,0.542624416,0,before 2015,1,1,10238,11000,sedan,1,2,5
759594,26-39,male,minority,10-19y,university,upper class,0.718244431,1,before 2015,1,1,32765,10000,sedan,4,0,0
524877,16-25,female,majority,0-9y,university,middle class,0.680911693,1,after 2015,0,1,10238,10000,sedan,0,0,0
222065,40-64,female,majority,0-9y,none,working class,0.481863684,1,before 2015,0,1,32765,13000,sedan,0,0,0
501483,26-39,female,majority,0-9y,high school,working class,0.453932119,1,before 2015,1,1,10238,9000,sports car,0,0,0
313291,26-39,female,minority,10-19y,none,working class,0.432841889,1,before 2015,0,1,32765,8000,sedan,2,0,3
545223,26-39,male,majority,10-19y,university,upper class,0.538197382,1,before 2015,0,0,10238,15000,sedan,0,0,3
227825,26-39,female,majority,10-19y,high school,poverty,0.477669911,1,before 2015,0,0,32765,13000,sedan,2,0,0
264834,26-39,male,majority,10-19y,university,working class,,0,before 2015,1,1,10238,12000,sedan,1,1,3
727008,26-39,female,majority,0-9y,high school,upper class,0.597218328,1,after 2015,0,1,10238,15000,sedan,0,0,0
368897,40-64,female,majority,20-29y,none,middle class,0.543408677,1,after 2015,0,1,92101,13000,sedan,0,0,1
341327,26-39,male,majority,10-19y,high school,upper class,0.58796388,1,before 2015,1,1,10238,12000,sedan,1,0,5
10147,26-39,male,majority,10-19y,high school,middle class,0.555953557,1,after 2015,1,1,10238,11000,sedan,2,0,1
31121,26-39,male,majority,0-9y,high school,working class,0.425786907,0,after 2015,0,1,10238,13000,sedan,0,0,0
418784,26-39,male,majority,0-9y,university,middle class,0.620664752,1,after 2015,0,0,10238,13000,sedan,0,0,0
144248,65+,male,minority,30y+,university,upper class,0.389426691,1,before 2015,1,1,10238,12000,sedan,0,0,6
757438,16-25,male,majority,0-9y,high school,poverty,0.437661093,0,before 2015,1,1,32765,7000,sedan,0,0,0
344845,26-39,female,majority,0-9y,high school,middle class,0.574937095,0,after 2015,1,1,10238,10000,sedan,0,0,0
45708,16-25,female,majority,0-9y,high school,poverty,0.308103698,0,after 2015,0,1,32765,,sedan,0,0,0
174366,65+,male,majority,20-29y,university,upper class,0.709759044,1,before 2015,1,1,10238,9000,sedan,0,0,2
513285,26-39,male,majority,10-19y,high school,working class,,0,after 2015,0,0,10238,14000,sedan,0,0,2
964266,26-39,male,majority,10-19y,university,upper class,0.750813437,1,after 2015,1,1,32765,14000,sedan,1,0,2
771373,26-39,female,majority,10-19y,none,poverty,0.474120132,0,before 2015,0,0,10238,12000,sedan,0,0,0
91893,26-39,male,majority,10-19y,university,middle class,0.520241956,1,before 2015,1,1,32765,11000,sedan,1,0,2
408687,40-64,male,majority,20-29y,high school,poverty,0.242305923,0,before 2015,1,0,10238,15000,sedan,4,1,1
264527,16-25,male,majority,0-9y,high school,middle class,0.481017559,0,before 2015,1,1,10238,13000,sedan,0,0,0
470664,26-39,male,majority,0-9y,university,working class,0.250091702,1,before 2015,0,1,10238,16000,sedan,0,0,0
999797,40-64,male,majority,20-29y,university,upper class,0.563654075,1,after 2015,1,1,32765,8000,sports car,13,3,1
767467,65+,male,majority,30y+,university,middle class,0.547662858,1,after 2015,1,1,10238,6000,sedan,6,0,6
879915,40-64,male,majority,20-29y,university,middle class,0.539023159,1,after 2015,0,1,10238,14000,sedan,4,3,4
